"sample_ID","species","presence"
"35_BRE","Ischnodemus sabuleti",0
"36_BRE","Ischnodemus sabuleti",0
"37_BRE","Ischnodemus sabuleti",0
"38_BRE","Ischnodemus sabuleti",0
"39_LOM-BAD","Ischnodemus sabuleti",0
"4_ODK-BAD","Ischnodemus sabuleti",0
"40_LOM-BAD","Ischnodemus sabuleti",0
"41_LOM-BAD","Ischnodemus sabuleti",0
"42_LOM-BAD","Ischnodemus sabuleti",0
"43_LOM-BAD","Ischnodemus sabuleti",0
"44_LOM-BAD","Ischnodemus sabuleti",0
"45_LOM-BAD","Ischnodemus sabuleti",0
"46_LOM-BAD","Ischnodemus sabuleti",0
"47_LOM-BAD","Ischnodemus sabuleti",0
"48_LOM-BAD","Ischnodemus sabuleti",0
"49_LOM-BAD","Ischnodemus sabuleti",0
"5_ODK-BAD","Ischnodemus sabuleti",0
"50_LOM-BAD","Ischnodemus sabuleti",0
"51_LOM-BAD","Ischnodemus sabuleti",0
"52_LOM-BAD","Ischnodemus sabuleti",0
"53_DEP1","Ischnodemus sabuleti",0
"54_DEP1","Ischnodemus sabuleti",0
"55_DEP1","Ischnodemus sabuleti",0
"56_DEP1","Ischnodemus sabuleti",0
"57_DEP1","Ischnodemus sabuleti",0
"58_DEP1","Ischnodemus sabuleti",0
"59_DEP1","Ischnodemus sabuleti",0
"6_ODK-BAD","Ischnodemus sabuleti",0
"60_DEP1","Ischnodemus sabuleti",0
"61_DEP1","Ischnodemus sabuleti",0
"62_DEP1","Ischnodemus sabuleti",0
"63_DEP1","Ischnodemus sabuleti",0
"64_DEP1","Ischnodemus sabuleti",0
"65_DEP1","Ischnodemus sabuleti",0
"66_DEP1","Ischnodemus sabuleti",0
"67_DEP1","Ischnodemus sabuleti",0
"68_ODK","Ischnodemus sabuleti",0
"69_ODK","Ischnodemus sabuleti",0
"7_ODK-BAD","Ischnodemus sabuleti",0
"70_ODK","Ischnodemus sabuleti",0
"71_ODK","Ischnodemus sabuleti",0
"72_ODK","Ischnodemus sabuleti",0
"73_ODK","Ischnodemus sabuleti",0
"74_ODK","Ischnodemus sabuleti",0
"75_ODK","Ischnodemus sabuleti",0
"76_ODK","Ischnodemus sabuleti",0
"77_ODK","Ischnodemus sabuleti",0
"78_ODK","Ischnodemus sabuleti",0
"79_ODK","Ischnodemus sabuleti",0
"8_ODK-BAD","Ischnodemus sabuleti",0
"80_WDN","Ischnodemus sabuleti",0
"81_WDN","Ischnodemus sabuleti",0
"82_WDN","Ischnodemus sabuleti",0
"83_WDN","Ischnodemus sabuleti",0
"84_WDN","Ischnodemus sabuleti",0
"85_WDN","Ischnodemus sabuleti",0
"86_WDN","Ischnodemus sabuleti",0
"87_WDN","Ischnodemus sabuleti",0
"88_WDN","Ischnodemus sabuleti",0
"89_WDN","Ischnodemus sabuleti",0
"9_NPT","Ischnodemus sabuleti",0
"90_WDN","Ischnodemus sabuleti",0
"91_WDN","Ischnodemus sabuleti",0
"92_WDN","Ischnodemus sabuleti",0
"93_WDN","Ischnodemus sabuleti",0
"94_WDN","Ischnodemus sabuleti",0
"95_DHN1","Ischnodemus sabuleti",0
"96_DHN1","Ischnodemus sabuleti",0
"97_DHN1","Ischnodemus sabuleti",0
"98_DHN1","Ischnodemus sabuleti",0
"99_DHN1","Ischnodemus sabuleti",0
"1_F","Ischnodemus sabuleti",0
"10_F","Ischnodemus sabuleti",0
"100_F","Ischnodemus sabuleti",0
"101_F","Ischnodemus sabuleti",0
"102_F","Ischnodemus sabuleti",0
"103_F","Ischnodemus sabuleti",0
"104_F","Ischnodemus sabuleti",0
"105_F","Ischnodemus sabuleti",0
"106_F","Ischnodemus sabuleti",0
"107_F","Ischnodemus sabuleti",0
"108_F","Ischnodemus sabuleti",0
"109_F","Ischnodemus sabuleti",0
"11_F","Ischnodemus sabuleti",0
"110_F","Ischnodemus sabuleti",0
"112_F","Ischnodemus sabuleti",0
"113_F","Ischnodemus sabuleti",0
"114_F","Ischnodemus sabuleti",0
"115_F","Ischnodemus sabuleti",0
"116_F","Ischnodemus sabuleti",0
"117_F","Ischnodemus sabuleti",0
"118_F","Ischnodemus sabuleti",0
"119_F","Ischnodemus sabuleti",0
"12_F","Ischnodemus sabuleti",0
"120_F","Ischnodemus sabuleti",0
"121_F","Ischnodemus sabuleti",0
"122_F","Ischnodemus sabuleti",0
"123_F","Ischnodemus sabuleti",0
"124_F","Ischnodemus sabuleti",0
"127_F","Ischnodemus sabuleti",0
"128_F","Ischnodemus sabuleti",0
"129_F","Ischnodemus sabuleti",0
"13_F","Ischnodemus sabuleti",0
"130_F","Ischnodemus sabuleti",0
"131_F","Ischnodemus sabuleti",0
"132_F","Ischnodemus sabuleti",0
"133_F","Ischnodemus sabuleti",0
"134_F","Ischnodemus sabuleti",0
"135_F","Ischnodemus sabuleti",0
"136_F","Ischnodemus sabuleti",0
"137_F","Ischnodemus sabuleti",0
"138_F","Ischnodemus sabuleti",0
"139_F","Ischnodemus sabuleti",0
"14_F","Ischnodemus sabuleti",0
"140_F","Ischnodemus sabuleti",0
"141_F","Ischnodemus sabuleti",0
"142_F","Ischnodemus sabuleti",0
"143_F","Ischnodemus sabuleti",0
"144_F","Ischnodemus sabuleti",0
"146_F","Ischnodemus sabuleti",0
"147_F","Ischnodemus sabuleti",0
"148_F","Ischnodemus sabuleti",0
"149_F","Ischnodemus sabuleti",0
"15_F","Ischnodemus sabuleti",0
"150_F","Ischnodemus sabuleti",0
"151_F","Ischnodemus sabuleti",0
"154_F","Ischnodemus sabuleti",0
"155_F","Ischnodemus sabuleti",0
"156_F","Ischnodemus sabuleti",0
"157_F","Ischnodemus sabuleti",0
"158_F","Ischnodemus sabuleti",0
"159_F","Ischnodemus sabuleti",0
"16_F","Ischnodemus sabuleti",0
"160_F","Ischnodemus sabuleti",0
"161_F","Ischnodemus sabuleti",0
"162_F","Ischnodemus sabuleti",0
"163_F","Ischnodemus sabuleti",0
"164_F","Ischnodemus sabuleti",0
"165_F","Ischnodemus sabuleti",0
"166_F","Ischnodemus sabuleti",0
"167_F","Ischnodemus sabuleti",0
"168_F","Ischnodemus sabuleti",0
"169_F","Ischnodemus sabuleti",0
"17_F","Ischnodemus sabuleti",0
"170_F","Ischnodemus sabuleti",0
"172_F","Ischnodemus sabuleti",0
"173_F","Ischnodemus sabuleti",0
"174_F","Ischnodemus sabuleti",0
"175_F","Ischnodemus sabuleti",0
"176_F","Ischnodemus sabuleti",0
"177_F","Ischnodemus sabuleti",0
"178_F","Ischnodemus sabuleti",0
"179_F","Ischnodemus sabuleti",0
"18_F","Ischnodemus sabuleti",0
"180_F","Ischnodemus sabuleti",0
"182_F","Ischnodemus sabuleti",0
"183_F","Ischnodemus sabuleti",0
"184_F","Ischnodemus sabuleti",0
"185_F","Ischnodemus sabuleti",0
"186_F","Ischnodemus sabuleti",0
"187_F","Ischnodemus sabuleti",0
"188_F","Ischnodemus sabuleti",0
"189_F","Ischnodemus sabuleti",0
"19_F","Ischnodemus sabuleti",0
"2_F","Ischnodemus sabuleti",0
"20_F","Ischnodemus sabuleti",0
"21_F","Ischnodemus sabuleti",0
"22_F","Ischnodemus sabuleti",0
"23_F","Ischnodemus sabuleti",0
"24_F","Ischnodemus sabuleti",0
"25_F","Ischnodemus sabuleti",0
"26_F","Ischnodemus sabuleti",0
"27_F","Ischnodemus sabuleti",0
"28_F","Ischnodemus sabuleti",0
"29_F","Ischnodemus sabuleti",0
"3_F","Ischnodemus sabuleti",0
"30_F","Ischnodemus sabuleti",0
"31_F","Ischnodemus sabuleti",0
"32_F","Ischnodemus sabuleti",0
"33_F","Ischnodemus sabuleti",0
"34_F","Ischnodemus sabuleti",0
"35_F","Ischnodemus sabuleti",0
"36_F","Ischnodemus sabuleti",0
"37_F","Ischnodemus sabuleti",0
"38_F","Ischnodemus sabuleti",0
"39_F","Ischnodemus sabuleti",0
"4_F","Ischnodemus sabuleti",0
"40_F","Ischnodemus sabuleti",0
"41_F","Ischnodemus sabuleti",0
"42_F","Ischnodemus sabuleti",0
"43_F","Ischnodemus sabuleti",0
"44_F","Ischnodemus sabuleti",0
"45_F","Ischnodemus sabuleti",0
"46_F","Ischnodemus sabuleti",0
"47_F","Ischnodemus sabuleti",0
"5_F","Ischnodemus sabuleti",0
"53_F","Ischnodemus sabuleti",0
"54_F","Ischnodemus sabuleti",0
"55_F","Ischnodemus sabuleti",0
"56_F","Ischnodemus sabuleti",0
"57_F","Ischnodemus sabuleti",0
"58_F","Ischnodemus sabuleti",0
"59_F","Ischnodemus sabuleti",0
"6_F","Ischnodemus sabuleti",0
"60_F","Ischnodemus sabuleti",1
"61_F","Ischnodemus sabuleti",0
"62_F","Ischnodemus sabuleti",0
"63_F","Ischnodemus sabuleti",0
"64_F","Ischnodemus sabuleti",0
"65_F","Ischnodemus sabuleti",0
"66_F","Ischnodemus sabuleti",0
"67_F","Ischnodemus sabuleti",1
"68_F","Ischnodemus sabuleti",0
"69_F","Ischnodemus sabuleti",0
"7_F","Ischnodemus sabuleti",0
"70_F","Ischnodemus sabuleti",0
"73_F","Ischnodemus sabuleti",0
"74_F","Ischnodemus sabuleti",0
"75_F","Ischnodemus sabuleti",0
"76_F","Ischnodemus sabuleti",0
"77_F","Ischnodemus sabuleti",0
"78_F","Ischnodemus sabuleti",0
"79_F","Ischnodemus sabuleti",0
"8_F","Ischnodemus sabuleti",0
"80_F","Ischnodemus sabuleti",0
"81_F","Ischnodemus sabuleti",1
"82_F","Ischnodemus sabuleti",0
"83_F","Ischnodemus sabuleti",0
"84_F","Ischnodemus sabuleti",0
"85_F","Ischnodemus sabuleti",0
"86_F","Ischnodemus sabuleti",0
"87_F","Ischnodemus sabuleti",0
"88_F","Ischnodemus sabuleti",0
"89_F","Ischnodemus sabuleti",0
"9_F","Ischnodemus sabuleti",0
"91_F","Ischnodemus sabuleti",0
"92_F","Ischnodemus sabuleti",0
"93_F","Ischnodemus sabuleti",0
"94_F","Ischnodemus sabuleti",0
"95_F","Ischnodemus sabuleti",0
"96_F","Ischnodemus sabuleti",0
"97_F","Ischnodemus sabuleti",0
"98_F","Ischnodemus sabuleti",0
"99_F","Ischnodemus sabuleti",0
"1_N","Ischnodemus sabuleti",0
"10_N","Ischnodemus sabuleti",0
"101_N","Ischnodemus sabuleti",0
"102_N","Ischnodemus sabuleti",0
"103_N","Ischnodemus sabuleti",0
"105_N","Ischnodemus sabuleti",0
"106_N","Ischnodemus sabuleti",0
"109_N","Ischnodemus sabuleti",0
"11_N","Ischnodemus sabuleti",0
"110_N","Ischnodemus sabuleti",0
"112_N","Ischnodemus sabuleti",0
"113_N","Ischnodemus sabuleti",0
"114_N","Ischnodemus sabuleti",0
"115_N","Ischnodemus sabuleti",0
"117_N","Ischnodemus sabuleti",0
"118_N","Ischnodemus sabuleti",0
"119_N","Ischnodemus sabuleti",0
"12_N","Ischnodemus sabuleti",0
"120_N","Ischnodemus sabuleti",0
"121_N","Ischnodemus sabuleti",0
"122_N","Ischnodemus sabuleti",0
"123_N","Ischnodemus sabuleti",0
"124_N","Ischnodemus sabuleti",0
"125_N","Ischnodemus sabuleti",0
"126_N","Ischnodemus sabuleti",0
"127_N","Ischnodemus sabuleti",0
"128_N","Ischnodemus sabuleti",0
"13_N","Ischnodemus sabuleti",0
"130_N","Ischnodemus sabuleti",0
"131_N","Ischnodemus sabuleti",0
"134_N","Ischnodemus sabuleti",0
"136_N","Ischnodemus sabuleti",0
"14_N","Ischnodemus sabuleti",0
"16_N","Ischnodemus sabuleti",0
"17_N","Ischnodemus sabuleti",0
"18_N","Ischnodemus sabuleti",0
"19_N","Ischnodemus sabuleti",0
"2_N","Ischnodemus sabuleti",0
"20_N","Ischnodemus sabuleti",0
"201_N","Ischnodemus sabuleti",0
"202_N","Ischnodemus sabuleti",0
"203_N","Ischnodemus sabuleti",0
"204_N","Ischnodemus sabuleti",0
"205_N","Ischnodemus sabuleti",0
"206_N","Ischnodemus sabuleti",0
"207_N","Ischnodemus sabuleti",0
"208_N","Ischnodemus sabuleti",0
"209_N","Ischnodemus sabuleti",0
"21_N","Ischnodemus sabuleti",0
"210_N","Ischnodemus sabuleti",0
"211_N","Ischnodemus sabuleti",0
"213_N","Ischnodemus sabuleti",0
"214_N","Ischnodemus sabuleti",0
"217_N","Ischnodemus sabuleti",0
"218_N","Ischnodemus sabuleti",0
"219_N","Ischnodemus sabuleti",0
"22_N","Ischnodemus sabuleti",0
"220_N","Ischnodemus sabuleti",0
"221_N","Ischnodemus sabuleti",0
"222_N","Ischnodemus sabuleti",0
"223_N","Ischnodemus sabuleti",0
"224_N","Ischnodemus sabuleti",0
"225_N","Ischnodemus sabuleti",0
"227_N","Ischnodemus sabuleti",0
"229_N","Ischnodemus sabuleti",0
"23_N","Ischnodemus sabuleti",0
"230_N","Ischnodemus sabuleti",0
"231_N","Ischnodemus sabuleti",0
"232_N","Ischnodemus sabuleti",0
"233_N","Ischnodemus sabuleti",0
"234_N","Ischnodemus sabuleti",0
"235_N","Ischnodemus sabuleti",0
"236_N","Ischnodemus sabuleti",0
"237_N","Ischnodemus sabuleti",0
"238_N","Ischnodemus sabuleti",0
"239_N","Ischnodemus sabuleti",0
"24_N","Ischnodemus sabuleti",0
"240_N","Ischnodemus sabuleti",0
"25_N","Ischnodemus sabuleti",0
"26_N","Ischnodemus sabuleti",0
"262_N","Ischnodemus sabuleti",0
"264_N","Ischnodemus sabuleti",0
"265_N","Ischnodemus sabuleti",0
"266_N","Ischnodemus sabuleti",0
"27_N","Ischnodemus sabuleti",0
"28_N","Ischnodemus sabuleti",0
"29_N","Ischnodemus sabuleti",0
"3_N","Ischnodemus sabuleti",0
"30_N","Ischnodemus sabuleti",0
"31_N","Ischnodemus sabuleti",0
"32_N","Ischnodemus sabuleti",0
"33_N","Ischnodemus sabuleti",0
"34_N","Ischnodemus sabuleti",0
"35_N","Ischnodemus sabuleti",0
"36_N","Ischnodemus sabuleti",0
"37_N","Ischnodemus sabuleti",0
"38_N","Ischnodemus sabuleti",0
"39_N","Ischnodemus sabuleti",0
"4_N","Ischnodemus sabuleti",0
"40_N","Ischnodemus sabuleti",0
"41_N","Ischnodemus sabuleti",0
"42_N","Ischnodemus sabuleti",0
"43_N","Ischnodemus sabuleti",0
"44_N","Ischnodemus sabuleti",0
"45_N","Ischnodemus sabuleti",0
"47_N","Ischnodemus sabuleti",0
"48_N","Ischnodemus sabuleti",0
"49_N","Ischnodemus sabuleti",0
"5_N","Ischnodemus sabuleti",0
"51_N","Ischnodemus sabuleti",0
"52_N","Ischnodemus sabuleti",0
"53_N","Ischnodemus sabuleti",0
"54_N","Ischnodemus sabuleti",0
"55_N","Ischnodemus sabuleti",0
"56_N","Ischnodemus sabuleti",0
"57_N","Ischnodemus sabuleti",0
"58_N","Ischnodemus sabuleti",0
"59_N","Ischnodemus sabuleti",0
"6_N","Ischnodemus sabuleti",0
"61_N","Ischnodemus sabuleti",0
"62_N","Ischnodemus sabuleti",0
"63_N","Ischnodemus sabuleti",0
"64_N","Ischnodemus sabuleti",0
"65_N","Ischnodemus sabuleti",0
"66_N","Ischnodemus sabuleti",0
"67_N","Ischnodemus sabuleti",0
"68_N","Ischnodemus sabuleti",0
"69_N","Ischnodemus sabuleti",0
"7_N","Ischnodemus sabuleti",0
"70_N","Ischnodemus sabuleti",0
"71_N","Ischnodemus sabuleti",0
"72_N","Ischnodemus sabuleti",0
"73_N","Ischnodemus sabuleti",0
"74_N","Ischnodemus sabuleti",0
"75_N","Ischnodemus sabuleti",0
"76_N","Ischnodemus sabuleti",0
"77_N","Ischnodemus sabuleti",0
"78_N","Ischnodemus sabuleti",0
"79_N","Ischnodemus sabuleti",0
"8_N","Ischnodemus sabuleti",0
"80_N","Ischnodemus sabuleti",0
"81_N","Ischnodemus sabuleti",0
"82_N","Ischnodemus sabuleti",0
"83_N","Ischnodemus sabuleti",0
"84_N","Ischnodemus sabuleti",0
"85_N","Ischnodemus sabuleti",0
"86_N","Ischnodemus sabuleti",0
"87_N","Ischnodemus sabuleti",0
"88_N","Ischnodemus sabuleti",0
"89_N","Ischnodemus sabuleti",0
"9_N","Ischnodemus sabuleti",0
"90_N","Ischnodemus sabuleti",0
"94_N","Ischnodemus sabuleti",0
"98_N","Ischnodemus sabuleti",0
"1_UK","Ischnodemus sabuleti",0
"10_UK","Ischnodemus sabuleti",0
"12_UK","Ischnodemus sabuleti",0
"13_UK","Ischnodemus sabuleti",0
"14_UK","Ischnodemus sabuleti",0
"15_UK","Ischnodemus sabuleti",0
"16_UK","Ischnodemus sabuleti",0
"17_UK","Ischnodemus sabuleti",0
"18_UK","Ischnodemus sabuleti",0
"19_UK","Ischnodemus sabuleti",0
"2_UK","Ischnodemus sabuleti",0
"20_UK","Ischnodemus sabuleti",0
"21_UK","Ischnodemus sabuleti",0
"22_UK","Ischnodemus sabuleti",0
"23_UK","Ischnodemus sabuleti",0
"24_UK","Ischnodemus sabuleti",0
"25_UK","Ischnodemus sabuleti",0
"26_UK","Ischnodemus sabuleti",0
"27_UK","Ischnodemus sabuleti",0
"28_UK","Ischnodemus sabuleti",0
"29_UK","Ischnodemus sabuleti",0
"3_UK","Ischnodemus sabuleti",0
"30_UK","Ischnodemus sabuleti",0
"31_UK","Ischnodemus sabuleti",0
"32_UK","Ischnodemus sabuleti",0
"33_UK","Ischnodemus sabuleti",0
"34_UK","Ischnodemus sabuleti",0
"35_UK","Ischnodemus sabuleti",0
"36_UK","Ischnodemus sabuleti",0
"37_UK","Ischnodemus sabuleti",0
"38_UK","Ischnodemus sabuleti",0
"39_UK","Ischnodemus sabuleti",0
"4_UK","Ischnodemus sabuleti",0
"40_UK","Ischnodemus sabuleti",0
"41_UK","Ischnodemus sabuleti",0
"43_UK","Ischnodemus sabuleti",0
"44_UK","Ischnodemus sabuleti",0
"45_UK","Ischnodemus sabuleti",0
"46_UK","Ischnodemus sabuleti",0
"47_UK","Ischnodemus sabuleti",0
"48_UK","Ischnodemus sabuleti",0
"49_UK","Ischnodemus sabuleti",0
"5_UK","Ischnodemus sabuleti",0
"50_UK","Ischnodemus sabuleti",0
"51_UK","Ischnodemus sabuleti",0
"52_UK","Ischnodemus sabuleti",0
"53_UK","Ischnodemus sabuleti",0
"54_UK","Ischnodemus sabuleti",0
"55_UK","Ischnodemus sabuleti",0
"56_UK","Ischnodemus sabuleti",0
"57_UK","Ischnodemus sabuleti",0
"58_UK","Ischnodemus sabuleti",0
"59_UK","Ischnodemus sabuleti",0
"6_UK","Ischnodemus sabuleti",0
"60_UK","Ischnodemus sabuleti",0
"7_UK","Ischnodemus sabuleti",0
"8_UK","Ischnodemus sabuleti",0
"9_UK","Ischnodemus sabuleti",0
"1_ODK","Chorosoma schillingii",0
"10_NPT","Chorosoma schillingii",0
"100_DHN1","Chorosoma schillingii",0
"101_DHN1","Chorosoma schillingii",0
"11_NPT","Chorosoma schillingii",0
"110_DUI","Chorosoma schillingii",0
"111_DUI","Chorosoma schillingii",0
"112_DUI","Chorosoma schillingii",0
"113_DUI","Chorosoma schillingii",1
"114_DUI","Chorosoma schillingii",0
"115_DUI","Chorosoma schillingii",0
"116_DUI","Chorosoma schillingii",1
"117_DUI","Chorosoma schillingii",0
"118_DUI","Chorosoma schillingii",0
"119_DUI","Chorosoma schillingii",0
"12_NPT","Chorosoma schillingii",0
"120_DUI","Chorosoma schillingii",0
"121_DUI","Chorosoma schillingii",1
"122_DUI","Chorosoma schillingii",0
"123_DUI","Chorosoma schillingii",0
"125_WTN","Chorosoma schillingii",0
"126_WTN","Chorosoma schillingii",1
"127_WTN","Chorosoma schillingii",1
"128_WTN","Chorosoma schillingii",1
"129_WTN","Chorosoma schillingii",0
"13_NPT","Chorosoma schillingii",1
"130_WTN","Chorosoma schillingii",0
"131_WTN","Chorosoma schillingii",0
"132_WTN","Chorosoma schillingii",0
"133_WTN","Chorosoma schillingii",1
"134_WTN","Chorosoma schillingii",1
"135_WTN","Chorosoma schillingii",0
"137_WTN","Chorosoma schillingii",0
"138_WTN","Chorosoma schillingii",0
"139_WTN","Chorosoma schillingii",0
"14_NPT","Chorosoma schillingii",0
"140_ODK-BAD","Chorosoma schillingii",1
"141_ODK-BAD","Chorosoma schillingii",0
"142_ODK-BAD","Chorosoma schillingii",0
"143_ODK-BAD","Chorosoma schillingii",0
"144_ODK-BAD","Chorosoma schillingii",1
"145_ODK-BAD","Chorosoma schillingii",0
"146_ODK-BAD","Chorosoma schillingii",1
"147_ODK-BAD","Chorosoma schillingii",0
"148_ODK-BAD","Chorosoma schillingii",0
"15_NPT","Chorosoma schillingii",0
"150_ODK-BAD","Chorosoma schillingii",1
"151_ZWN","Chorosoma schillingii",0
"152_ZWN","Chorosoma schillingii",0
"153_ZWN","Chorosoma schillingii",0
"154_ZWN","Chorosoma schillingii",1
"155_ZWN","Chorosoma schillingii",0
"156_ZWN","Chorosoma schillingii",1
"157_ZWN","Chorosoma schillingii",0
"158_ZWN","Chorosoma schillingii",0
"159_ZWN","Chorosoma schillingii",0
"16_NPT","Chorosoma schillingii",0
"160_ZWN","Chorosoma schillingii",0
"161_ZWN","Chorosoma schillingii",0
"162_DHN_K","Chorosoma schillingii",0
"163_DHN_K","Chorosoma schillingii",0
"164_DHN_K","Chorosoma schillingii",0
"165_DHN_K","Chorosoma schillingii",0
"166_DHN_K","Chorosoma schillingii",1
"167_DHN_K","Chorosoma schillingii",0
"168_DHN_K","Chorosoma schillingii",0
"169_DHN_K","Chorosoma schillingii",0
"17_NPT","Chorosoma schillingii",0
"170_DHN_K","Chorosoma schillingii",0
"171_DHN_K","Chorosoma schillingii",0
"172_DHN_K","Chorosoma schillingii",0
"173_DHN_K","Chorosoma schillingii",0
"174_DHN_K","Chorosoma schillingii",0
"175_DHN_K","Chorosoma schillingii",0
"176_DHN_K","Chorosoma schillingii",0
"177_BKN_W","Chorosoma schillingii",0
"178_BKN_W","Chorosoma schillingii",0
"179_BKN_W","Chorosoma schillingii",0
"18_NPT","Chorosoma schillingii",0
"180_BKN_W","Chorosoma schillingii",0
"181_BKN_W","Chorosoma schillingii",1
"182_BKN_W","Chorosoma schillingii",0
"183_BKN_W","Chorosoma schillingii",0
"184_BKN_W","Chorosoma schillingii",0
"185_BKN_W","Chorosoma schillingii",0
"186_BKN_W","Chorosoma schillingii",0
"187_BKN_W","Chorosoma schillingii",0
"188_BKN_W","Chorosoma schillingii",0
"189_BKN_W","Chorosoma schillingii",1
"19_NPT","Chorosoma schillingii",0
"190_BKN_W","Chorosoma schillingii",0
"191_BKN_W","Chorosoma schillingii",0
"192_ZWN","Chorosoma schillingii",0
"193_ZWN","Chorosoma schillingii",0
"194_ZWN","Chorosoma schillingii",0
"195_ZWN","Chorosoma schillingii",0
"196_ZWN2","Chorosoma schillingii",0
"197_ZWN2","Chorosoma schillingii",1
"198_ZWN2","Chorosoma schillingii",0
"199_ZWN2","Chorosoma schillingii",1
"2_ODK","Chorosoma schillingii",1
"20_NPT","Chorosoma schillingii",0
"200_ZWN2","Chorosoma schillingii",1
"201_ZWN2","Chorosoma schillingii",1
"202_ZWN2","Chorosoma schillingii",1
"203_ZWN2","Chorosoma schillingii",0
"204_OST","Chorosoma schillingii",0
"205_OST","Chorosoma schillingii",0
"206_OST","Chorosoma schillingii",0
"207_OST","Chorosoma schillingii",1
"208_OST","Chorosoma schillingii",0
"209_OST","Chorosoma schillingii",0
"21_NPT","Chorosoma schillingii",0
"210_OST","Chorosoma schillingii",1
"211_OST","Chorosoma schillingii",0
"212_OST","Chorosoma schillingii",0
"213_OST","Chorosoma schillingii",0
"214_OST","Chorosoma schillingii",1
"22_NPT","Chorosoma schillingii",0
"23_NPT","Chorosoma schillingii",0
"24_BRE","Chorosoma schillingii",0
"25_BRE","Chorosoma schillingii",0
"26_BRE","Chorosoma schillingii",1
"27_BRE","Chorosoma schillingii",1
"28_BRE","Chorosoma schillingii",0
"29_BRE","Chorosoma schillingii",0
"3_ODK","Chorosoma schillingii",0
"30_BRE","Chorosoma schillingii",0
"31_BRE","Chorosoma schillingii",0
"32_BRE","Chorosoma schillingii",0
"33_BRE","Chorosoma schillingii",0
"34_BRE","Chorosoma schillingii",0
"35_BRE","Chorosoma schillingii",0
"36_BRE","Chorosoma schillingii",0
"37_BRE","Chorosoma schillingii",0
"38_BRE","Chorosoma schillingii",0
"39_LOM-BAD","Chorosoma schillingii",0
"4_ODK-BAD","Chorosoma schillingii",1
"40_LOM-BAD","Chorosoma schillingii",0
"41_LOM-BAD","Chorosoma schillingii",1
"42_LOM-BAD","Chorosoma schillingii",0
"43_LOM-BAD","Chorosoma schillingii",0
"44_LOM-BAD","Chorosoma schillingii",0
"45_LOM-BAD","Chorosoma schillingii",0
"46_LOM-BAD","Chorosoma schillingii",0
"47_LOM-BAD","Chorosoma schillingii",0
"48_LOM-BAD","Chorosoma schillingii",1
"49_LOM-BAD","Chorosoma schillingii",0
